0.000000000000000000e+00 9.513724595785955085e-02
5.025125628140703071e-01 1.024572036364816086e+00
1.005025125628140614e+00 1.394488308831845380e+00
1.507537688442210921e+00 2.480648849703944059e+00
2.010050251256281229e+00 3.307756745846993862e+00
2.512562814070351536e+00 3.790771809806667392e+00
3.015075376884421843e+00 4.170743444204952688e+00
3.517587939698492150e+00 4.535219884494474663e+00
4.020100502512562457e+00 4.915187989532219248e+00
4.522613065326632764e+00 5.866117489579206534e+00
5.025125628140703071e+00 6.899914142084003998e+00
5.527638190954773378e+00 7.396933840186068920e+00
6.030150753768843686e+00 7.388911792678173107e+00
6.532663316582913993e+00 8.284855843573323497e+00
7.035175879396984300e+00 8.081916223236261132e+00
7.537688442211054607e+00 8.453108200715961473e+00
8.040201005025124914e+00 9.301455206884185145e+00
8.542713567839195221e+00 9.061600769048876458e+00
9.045226130653265528e+00 9.335236010505784776e+00
9.547738693467335835e+00 9.585827169879911125e+00
1.005025125628140614e+01 1.035770410928400409e+01
1.055276381909547645e+01 1.005693780357738731e+01
1.105527638190954676e+01 1.017871943163198623e+01
1.155778894472361706e+01 1.027140136725924435e+01
1.206030150753768737e+01 1.015141356929176197e+01
1.256281407035175768e+01 1.047526447974390607e+01
1.306532663316582799e+01 1.046387722549380328e+01
1.356783919597989829e+01 1.057598396095004389e+01
1.407035175879396860e+01 1.034783591441269124e+01
1.457286432160803891e+01 1.053646426926837520e+01
1.507537688442210921e+01 1.040430514150586383e+01
1.557788944723617952e+01 9.568899990241444442e+00
1.608040201005024983e+01 9.563257971191138296e+00
1.658291457286431836e+01 9.495630436237139094e+00
1.708542713567839044e+01 9.161315453274429643e+00
1.758793969849246253e+01 8.234101086340164244e+00
1.809045226130653106e+01 8.223891027367582041e+00
1.859296482412059959e+01 7.666423225887449178e+00
1.909547738693467167e+01 7.528627206149678841e+00
1.959798994974874375e+01 7.235784401581110359e+00
2.010050251256281229e+01 6.716322162426255460e+00
2.060301507537688082e+01 5.429120746985459434e+00
2.110552763819095290e+01 4.760970658968876279e+00
2.160804020100502498e+01 4.693705035843277251e+00
2.211055276381909351e+01 4.515668205131148305e+00
2.261306532663316204e+01 3.674038363542192709e+00
2.311557788944723413e+01 2.421687723556464888e+00
2.361809045226130621e+01 2.634389930248834055e+00
2.412060301507537474e+01 1.533407463974965523e+00
2.462311557788944327e+01 1.255845703955487114e+00
2.512562814070351536e+01 6.085997898464761136e-01
2.562814070351758744e+01 1.677184957243036401e-01
2.613065326633165597e+01 -5.163382428960709980e-01
2.663316582914572450e+01 -1.367811879296018995e+00
2.713567839195979658e+01 -1.951661477553674695e+00
2.763819095477386867e+01 -2.966171377222426297e+00
2.814070351758793720e+01 -3.805695275317753534e+00
2.864321608040200573e+01 -3.458366718952058605e+00
2.914572864321607781e+01 -4.858199355562102362e+00
2.964824120603014990e+01 -5.126057615418437408e+00
3.015075376884421843e+01 -5.706471412543567823e+00
3.065326633165828696e+01 -5.526367600476373099e+00
3.115577889447235904e+01 -6.952573073563188544e+00
3.165829145728643113e+01 -6.443570596291857910e+00
3.216080402010049966e+01 -7.785000362214439917e+00
3.266331658291456819e+01 -8.164923228754902951e+00
3.316582914572863672e+01 -7.816184317932723502e+00
3.366834170854271235e+01 -8.321433279821670581e+00
3.417085427135678088e+01 -9.127266977357445299e+00
3.467336683417084942e+01 -8.426027571843889064e+00
3.517587939698492505e+01 -9.522582243268237434e+00
3.567839195979899358e+01 -9.053726544336397453e+00
3.618090452261306211e+01 -8.983881809885451375e+00
3.668341708542713064e+01 -9.479626755555765172e+00
3.718592964824119917e+01 -9.461199410266925014e+00
3.768844221105527481e+01 -9.335781837855510190e+00
3.819095477386934334e+01 -9.181975093684384248e+00
3.869346733668341187e+01 -9.125264321082001473e+00
3.919597989949748751e+01 -8.858659025950609944e+00
3.969849246231155604e+01 -8.866104326711296224e+00
4.020100502512562457e+01 -8.696836607152617304e+00
4.070351758793969310e+01 -8.726390394193156652e+00
4.120603015075376163e+01 -8.314128044525926242e+00
4.170854271356783727e+01 -7.822454729865365053e+00
4.221105527638190580e+01 -8.128229076108983264e+00
4.271356783919597433e+01 -7.125709812599084536e+00
4.321608040201004997e+01 -7.269979189435838762e+00
4.371859296482411850e+01 -6.578613754567632199e+00
4.422110552763818703e+01 -6.124449895540422517e+00
4.472361809045225556e+01 -5.312729736492025623e+00
4.522613065326632409e+01 -5.038649685033435688e+00
4.572864321608039972e+01 -5.070320130261714908e+00
4.623115577889446826e+01 -3.719094678312819369e+00
4.673366834170853679e+01 -3.366378251739402749e+00
4.723618090452261242e+01 -3.370535523053374227e+00
4.773869346733668095e+01 -2.023923724962105375e+00
4.824120603015074948e+01 -1.759466639783634934e+00
4.874371859296481801e+01 -1.376269143816494012e+00
4.924623115577888655e+01 -1.331692095536041176e-02
4.974874371859296218e+01 -1.147451479291277665e-01
5.025125628140703071e+01 1.155577087214890719e+00
5.075376884422109924e+01 1.754735440542223746e+00
5.125628140703517488e+01 1.735513346191625672e+00
5.175879396984924341e+01 2.404563112613228970e+00
5.226130653266331194e+01 2.921786539621685108e+00
5.276381909547738047e+01 4.311878017617478243e+00
5.326633165829144900e+01 4.002246166628793844e+00
5.376884422110552464e+01 5.079578286335579840e+00
5.427135678391959317e+01 5.664406320403335471e+00
5.477386934673366170e+01 6.367968740533179961e+00
5.527638190954773734e+01 7.040512578020813983e+00
5.577889447236180587e+01 7.208473292180552328e+00
5.628140703517587440e+01 7.606731051831140178e+00
5.678391959798994293e+01 7.655760942721015816e+00
5.728643216080401146e+01 7.940460963397663718e+00
5.778894472361808710e+01 8.497531494340559988e+00
5.829145728643215563e+01 9.255280775207397781e+00
5.879396984924622416e+01 9.488537406632520543e+00
5.929648241206029979e+01 9.323768169292925734e+00
5.979899497487436832e+01 9.557964367390242799e+00
6.030150753768843686e+01 1.018632668164352495e+01
6.080402010050250539e+01 9.857636636279245579e+00
6.130653266331657392e+01 1.009951581575515966e+01
6.180904522613064955e+01 1.039978843582361989e+01
6.231155778894471808e+01 1.007838622411955143e+01
6.281407035175878661e+01 1.060847252749491965e+01
6.331658291457286225e+01 1.070963783518974211e+01
6.381909547738693078e+01 1.048577131488575809e+01
6.432160804020099931e+01 9.981238723968743898e+00
6.482412060301507495e+01 1.018774757698285427e+01
6.532663316582913637e+01 9.817412935407553221e+00
6.582914572864321201e+01 9.457287661526436295e+00
6.633165829145727344e+01 9.735654754313788573e+00
6.683417085427134907e+01 8.725817767886658416e+00
6.733668341708542471e+01 8.417180973829237800e+00
6.783919597989948613e+01 8.125879190155679055e+00
6.834170854271356177e+01 7.524379907453153216e+00
6.884422110552763741e+01 7.230108661304776696e+00
6.934673366834169883e+01 6.547907407763544185e+00
6.984924623115577447e+01 6.877779731230267757e+00
7.035175879396985010e+01 5.716447014038342544e+00
7.085427135678391153e+01 5.104534408490989605e+00
7.135678391959798716e+01 5.244281234044505524e+00
7.185929648241204859e+01 4.367549702692876679e+00
7.236180904522612423e+01 4.091805727785701841e+00
7.286432160804019986e+01 3.133148704769613602e+00
7.336683417085426129e+01 2.935349536984281915e+00
7.386934673366833692e+01 1.532580023686949122e+00
7.437185929648239835e+01 1.625968580443959643e+00
7.487437185929647399e+01 6.651459483872694811e-01
7.537688442211054962e+01 -7.488586523464740852e-02
7.587939698492461105e+01 -1.524760402145031168e-01
7.638190954773868668e+01 -1.511237808030310159e+00
7.688442211055276232e+01 -2.071965238341394677e+00
7.738693467336682374e+01 -2.591446063722470772e+00
7.788944723618089938e+01 -2.874425934546911421e+00
7.839195979899497502e+01 -3.731821129476824428e+00
7.889447236180903644e+01 -4.461657219613725189e+00
7.939698492462311208e+01 -4.551735308876394548e+00
7.989949748743717350e+01 -4.819818192213616292e+00
8.040201005025124914e+01 -6.134357547501428698e+00
8.090452261306532478e+01 -6.520007210858724811e+00
8.140703517587938620e+01 -6.815558342489658195e+00
8.190954773869346184e+01 -7.385507470982864753e+00
8.241206030150752326e+01 -7.381353334360031937e+00
8.291457286432159890e+01 -8.203032312095215772e+00
8.341708542713567454e+01 -8.132267515582986661e+00
8.391959798994973596e+01 -8.096397011398591914e+00
8.442211055276381160e+01 -9.223200394382889300e+00
8.492462311557788723e+01 -8.726990870090762797e+00
8.542713567839194866e+01 -9.078360507012197544e+00
8.592964824120602430e+01 -9.134486430495272202e+00
8.643216080402009993e+01 -9.659866588834928436e+00
8.693467336683416136e+01 -9.767621700584804501e+00
8.743718592964823699e+01 -9.958684346592356462e+00
8.793969849246229842e+01 -9.775550562543905642e+00
8.844221105527637405e+01 -9.077294539089677983e+00
8.894472361809044969e+01 -8.838726822889260148e+00
8.944723618090451112e+01 -8.892334734193344303e+00
8.994974874371858675e+01 -9.042278441690674740e+00
9.045226130653264818e+01 -8.372163257544821491e+00
9.095477386934672381e+01 -8.272375991529330008e+00
9.145728643216079945e+01 -7.895407799861475340e+00
9.195979899497486088e+01 -8.248165260777476249e+00
9.246231155778893651e+01 -7.874328564111316098e+00
9.296482412060301215e+01 -7.009718871234232651e+00
9.346733668341707357e+01 -7.148402113466908681e+00
9.396984924623114921e+01 -6.179660131235969800e+00
9.447236180904522485e+01 -6.112597215151617469e+00
9.497487437185928627e+01 -5.625455475905108749e+00
9.547738693467336191e+01 -4.420042654844523078e+00
9.597989949748742333e+01 -4.532621156534442086e+00
9.648241206030149897e+01 -3.727821713175773155e+00
9.698492462311557460e+01 -3.522883612358945093e+00
9.748743718592963603e+01 -2.676911759044112493e+00
9.798994974874371167e+01 -1.634406561466545504e+00
9.849246231155777309e+01 -1.264743941409838257e+00
9.899497487437184873e+01 -4.716126739465851259e-01
9.949748743718592436e+01 -7.225518719818124769e-02
1.000000000000000000e+02 9.574528188988461475e-01
