0.000000000000000000e+00 4.711942518131028712e-01
5.025125628140703071e-01 4.700198469450942440e-01
1.005025125628140614e+00 1.982487835392446052e-01
1.507537688442210921e+00 5.398243283715424834e-01
2.010050251256281229e+00 5.104667191284144590e-01
2.512562814070351536e+00 5.346493263521460149e-01
3.015075376884421843e+00 5.210920482034175905e-01
3.517587939698492150e+00 9.524314406081151319e-01
4.020100502512562457e+00 6.826045918861025630e-01
4.522613065326632764e+00 9.097901306197875293e-01
5.025125628140703071e+00 4.714640023647317379e-01
5.527638190954773378e+00 7.897561416199787299e-03
6.030150753768843686e+00 7.399695302970547006e-01
6.532663316582913993e+00 6.915785613990349523e-02
7.035175879396984300e+00 5.635944578406335559e-01
7.537688442211054607e+00 9.421618370855394664e-01
8.040201005025124914e+00 3.677401381287193072e-01
8.542713567839195221e+00 5.808836259544796210e-01
9.045226130653265528e+00 1.388193078047173235e-01
9.547738693467335835e+00 8.489312977403098981e-02
1.005025125628140614e+01 4.015702401593556070e-01
1.055276381909547645e+01 8.184860571362649884e-01
1.105527638190954676e+01 4.076374231700468087e-01
1.155778894472361706e+01 7.913877846569523644e-01
1.206030150753768737e+01 7.002003700043009093e-01
1.256281407035175768e+01 5.537246595586835518e-01
1.306532663316582799e+01 6.848982825616212189e-01
1.356783919597989829e+01 2.092401220312701815e-01
1.407035175879396860e+01 6.066002560843287983e-02
1.457286432160803891e+01 6.688171006445263744e-01
1.507537688442210921e+01 9.230151657897547879e-02
1.557788944723617952e+01 7.249593970895751305e-01
1.608040201005024983e+01 3.739442144027679826e-01
1.658291457286431836e+01 4.353316101333785104e-01
1.708542713567839044e+01 4.045490751347788350e-01
1.758793969849246253e+01 1.187124236316830173e+00
1.809045226130653106e+01 1.414896074513128266e+00
1.859296482412059959e+01 1.288481669932959317e+00
1.909547738693467167e+01 1.404841313875971220e+00
1.959798994974874375e+01 1.379465868540544982e+00
2.010050251256281229e+01 1.875583593683027184e+00
2.060301507537688082e+01 3.151418413094157156e+00
2.110552763819095290e+01 3.607086801432445089e+00
2.160804020100502498e+01 4.174556133505151756e+00
2.211055276381909351e+01 4.894437350974711443e+00
2.261306532663316204e+01 6.554651486043029607e+00
2.311557788944723413e+01 7.667453200954987835e+00
2.361809045226130621e+01 9.797810284249866442e+00
2.412060301507537474e+01 1.179443418281208622e+01
2.462311557788944327e+01 1.462298301085262331e+01
2.512562814070351536e+01 1.679384204547477921e+01
2.562814070351758744e+01 1.981575282449433217e+01
2.613065326633165597e+01 2.320210070863081953e+01
2.663316582914572450e+01 2.784498937559468246e+01
2.713567839195979658e+01 3.174401192111105274e+01
2.763819095477386867e+01 3.592127204127641704e+01
2.814070351758793720e+01 4.065551684960418299e+01
2.864321608040200573e+01 4.578108956629274928e+01
2.914572864321607781e+01 5.070340636356121422e+01
2.964824120603014990e+01 5.464418095171895118e+01
3.015075376884421843e+01 5.954225346665318597e+01
3.065326633165828696e+01 6.473954253989155916e+01
3.115577889447235904e+01 6.863619290673506157e+01
3.165829145728643113e+01 7.218658571265476098e+01
3.216080402010049966e+01 7.488285378579524831e+01
3.266331658291456819e+01 7.739575235348131343e+01
3.316582914572863672e+01 7.879455623587335822e+01
3.366834170854271235e+01 7.968443766365497538e+01
3.417085427135678088e+01 7.995401186142066763e+01
3.467336683417084942e+01 7.987712581013698809e+01
3.517587939698492505e+01 7.770565660825256771e+01
3.567839195979899358e+01 7.570756732620105822e+01
3.618090452261306211e+01 7.284346282015732754e+01
3.668341708542713064e+01 6.958087680078016035e+01
3.718592964824119917e+01 6.518297779342898934e+01
3.768844221105527481e+01 6.112556136710308152e+01
3.819095477386934334e+01 5.635832097922504147e+01
3.869346733668341187e+01 5.153017093892347589e+01
3.919597989949748751e+01 4.674507707769279818e+01
3.969849246231155604e+01 4.177659078315943475e+01
4.020100502512562457e+01 3.785551957913585142e+01
4.070351758793969310e+01 3.284966345317205594e+01
4.120603015075376163e+01 2.883561998692298189e+01
4.170854271356783727e+01 2.451336263605431043e+01
4.221105527638190580e+01 2.107825569912542463e+01
4.271356783919597433e+01 1.778693800186314178e+01
4.321608040201004997e+01 1.552036890122484536e+01
4.371859296482411850e+01 1.252476060680107217e+01
4.422110552763818703e+01 1.080487171567378013e+01
4.472361809045225556e+01 8.792458059746138588e+00
4.522613065326632409e+01 7.175164676831795596e+00
4.572864321608039972e+01 5.823929001658543214e+00
4.623115577889446826e+01 4.471256373623272218e+00
4.673366834170853679e+01 4.074512900838628049e+00
4.723618090452261242e+01 2.419106869620320843e+00
4.773869346733668095e+01 2.738389640509754308e+00
4.824120603015074948e+01 2.359012302051356702e+00
4.874371859296481801e+01 1.286237958602720388e+00
4.924623115577888655e+01 1.534744487894984744e+00
4.974874371859296218e+01 1.246248902901133437e+00
5.025125628140703071e+01 8.985823704463791195e-01
5.075376884422109924e+01 3.734673371298752320e-01
5.125628140703517488e+01 9.402747162714322204e-01
5.175879396984924341e+01 6.880160112273693285e-01
5.226130653266331194e+01 8.002091017806929329e-01
5.276381909547738047e+01 9.351086746170489405e-01
5.326633165829144900e+01 6.818349976430764237e-01
5.376884422110552464e+01 6.240205101529575082e-02
5.427135678391959317e+01 6.311694167785252274e-01
5.477386934673366170e+01 8.220568456798913459e-01
5.527638190954773734e+01 1.602046285130346026e-01
5.577889447236180587e+01 7.821631108458557691e-01
5.628140703517587440e+01 8.486053866574722049e-01
5.678391959798994293e+01 7.550480370979451017e-01
5.728643216080401146e+01 8.375310638479505077e-01
5.778894472361808710e+01 2.924779543129469306e-01
5.829145728643215563e+01 7.259085925973426945e-02
5.879396984924622416e+01 2.098269873384146778e-01
5.929648241206029979e+01 3.091482564810499878e-01
5.979899497487436832e+01 6.475259343276876800e-01
6.030150753768843686e+01 1.440105664422551557e-01
6.080402010050250539e+01 2.580089678336618120e-02
6.130653266331657392e+01 2.361590683425532633e-01
6.180904522613064955e+01 5.035101224077211945e-01
6.231155778894471808e+01 1.544547850471392758e-01
6.281407035175878661e+01 6.556654630856433297e-01
6.331658291457286225e+01 5.480695109904160089e-01
6.381909547738693078e+01 1.917197618543496351e-01
6.432160804020099931e+01 9.292659205701740976e-01
6.482412060301507495e+01 3.867055956814362538e-01
6.532663316582913637e+01 1.089069780450149377e-01
6.582914572864321201e+01 8.112717330019576512e-01
6.633165829145727344e+01 8.551126729484227473e-01
6.683417085427134907e+01 7.527352954138744057e-01
6.733668341708542471e+01 8.055734337898876052e-02
6.783919597989948613e+01 8.695412487910804122e-01
6.834170854271356177e+01 4.866909844083768255e-01
6.884422110552763741e+01 5.935942889117773458e-01
6.934673366834169883e+01 6.102971725045328588e-01
6.984924623115577447e+01 7.638099630585101218e-01
7.035175879396985010e+01 4.734057168493794876e-01
7.085427135678391153e+01 1.506733116375700288e-01
7.135678391959798716e+01 1.894989517799840761e-01
7.185929648241204859e+01 8.835226894747325033e-02
7.236180904522612423e+01 1.102430889893327576e-01
7.286432160804019986e+01 2.089328983653649385e-01
7.336683417085426129e+01 4.060436375851726454e-01
7.386934673366833692e+01 7.240841448642725275e-01
7.437185929648239835e+01 4.423341010079184787e-01
7.487437185929647399e+01 7.856458060737140370e-01
7.537688442211054962e+01 9.782285926698550682e-01
7.587939698492461105e+01 6.042294138862349673e-01
7.638190954773868668e+01 1.217413996702081114e-01
7.688442211055276232e+01 4.280375631296444161e-01
7.738693467336682374e+01 2.525642637410779878e-01
7.788944723618089938e+01 7.186166481530055217e-01
7.839195979899497502e+01 6.122408263703809084e-01
7.889447236180903644e+01 7.747154321909082153e-01
7.939698492462311208e+01 8.724237240892980250e-01
7.989949748743717350e+01 2.670072972213714813e-02
8.040201005025124914e+01 2.188300751803784749e-01
8.090452261306532478e+01 2.874825352239771536e-01
8.140703517587938620e+01 9.667922232044460218e-01
8.190954773869346184e+01 2.408000678691027963e-01
8.241206030150752326e+01 6.334343100611604660e-01
8.291457286432159890e+01 4.830564604002263174e-01
8.341708542713567454e+01 8.240474528618990657e-02
8.391959798994973596e+01 5.943698373246741884e-01
8.442211055276381160e+01 6.580522609087516850e-01
8.492462311557788723e+01 6.408897711562391297e-01
8.542713567839194866e+01 7.728673406941958257e-01
8.592964824120602430e+01 8.187056078391263814e-02
8.643216080402009993e+01 9.647978606160628745e-01
8.693467336683416136e+01 7.739779100908537046e-01
8.743718592964823699e+01 5.670399917941610912e-01
8.793969849246229842e+01 6.958905264820114400e-01
8.844221105527637405e+01 4.889327042329987272e-01
8.894472361809044969e+01 9.947050475146110848e-01
8.944723618090451112e+01 6.214054943824764976e-03
8.994974874371858675e+01 1.613542688906112188e-01
9.045226130653264818e+01 7.267982286533051228e-01
9.095477386934672381e+01 6.218426724170199593e-01
9.145728643216079945e+01 9.741013660236473859e-01
9.195979899497486088e+01 5.687331155396201376e-01
9.246231155778893651e+01 5.083229470869776723e-01
9.296482412060301215e+01 6.567108896687328112e-01
9.346733668341707357e+01 2.701380175965706343e-01
9.396984924623114921e+01 4.063527623057722193e-01
9.447236180904522485e+01 3.110882647332962048e-01
9.497487437185928627e+01 4.391209928397332707e-01
9.547738693467336191e+01 1.840239336461823028e-01
9.597989949748742333e+01 4.660941179793818279e-01
9.648241206030149897e+01 9.371495644553495818e-01
9.698492462311557460e+01 3.542700466452767261e-01
9.748743718592963603e+01 4.032570381063110831e-01
9.798994974874371167e+01 5.326790194454330551e-01
9.849246231155777309e+01 4.408276556609969088e-02
9.899497487437184873e+01 3.005131296796250684e-01
9.949748743718592436e+01 6.563725375358161473e-01
1.000000000000000000e+02 3.853275190220931679e-01
